shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.391,0.5870000000000001,0.134,0.6779999999999999,2018-19
2pt Jumpers,0.221,0.36700000000000005,0.078,0.39799999999999996,2018-19
3pt Shots,0.387,0.37,0.015,0.375,2018-19
