shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.359,0.602,0.07400000000000001,0.65,2016-17,Liberty
2pt Jumpers,0.21899999999999997,0.34700000000000003,0.046,0.363,2016-17,Liberty
3pt Shots,0.42200000000000004,0.335,0.004,0.337,2016-17,Liberty
