start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.129,0.465,0.395,0.57,0.17,0.265,0.435,0.299,2017-18
"Rebound, 11-30 s",0.21899999999999997,0.456,0.237,0.425,0.355,0.375,0.408,0.36200000000000004,2017-18
"Score, 0-10 s",0.045,0.486,0.29,0.75,0.145,0.2,0.565,0.282,2017-18
"Score, 11-30 s",0.38799999999999996,0.498,0.247,0.628,0.36200000000000004,0.369,0.392,0.35700000000000004,2017-18
"Steal, 0-10 s",0.075,0.573,0.612,0.648,0.121,0.28600000000000003,0.267,0.355,2017-18
"Steal, 11-30 s",0.036000000000000004,0.48200000000000004,0.28600000000000003,0.5,0.35700000000000004,0.35,0.35700000000000004,0.4,2017-18
Transition,0.249,0.501,0.442,0.624,0.151,0.259,0.408,0.306,2017-18
