shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.46799999999999997,0.637,0.106,0.7120000000000001,2011-12,DePaul
2pt Jumpers,0.289,0.33799999999999997,0.069,0.363,2011-12,DePaul
3pt Shots,0.243,0.354,0.002,0.355,2011-12,DePaul
