start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.11800000000000001,0.586,0.494,0.581,0.14400000000000002,0.4,0.36200000000000004,0.444,2012-13,Furman
"Rebound, 11-30 s",0.24100000000000002,0.48700000000000004,0.292,0.529,0.368,0.366,0.34,0.38799999999999996,2012-13,Furman
"Score, 0-10 s",0.042,0.49200000000000005,0.435,0.63,0.145,0.33299999999999996,0.419,0.26899999999999996,2012-13,Furman
"Score, 11-30 s",0.348,0.47700000000000004,0.28,0.562,0.37,0.374,0.35,0.344,2012-13,Furman
"Steal, 0-10 s",0.096,0.688,0.752,0.726,0.121,0.294,0.128,0.556,2012-13,Furman
"Steal, 11-30 s",0.024,0.486,0.361,0.769,0.389,0.214,0.25,0.33299999999999996,2012-13,Furman
Transition,0.255,0.609,0.581,0.6579999999999999,0.135,0.353,0.284,0.42100000000000004,2012-13,Furman
