shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.309,0.594,0.14400000000000002,0.6940000000000001,2019-20,SouthCarolina
2pt Jumpers,0.293,0.311,0.105,0.348,2019-20,SouthCarolina
3pt Shots,0.39799999999999996,0.297,0.012,0.3,2019-20,SouthCarolina
