name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Paul Reed,43,0.214,0.165,0.514,0.047,0.078,0.667,2019-20
Jaylen Butz,26,0.139,0.161,0.75,0.05,0.067,0.5,2019-20
Romeo Weems,19,0.153,0.18899999999999997,0.667,0.055,0,0,2019-20
Darious Hall,13,0.138,0.098,0.364,0.031,0.16699999999999998,1,2019-20
Nick Ongenda,9,0.21600000000000003,0.154,0.5,0.1,0,0,2019-20
Charlie Moore,4,0.012,0,0,0.01,0,0,2019-20
Jalen Coleman-Lands,3,0.057,0.111,1,0,0,NA,2019-20
Markese Jacobs,2,0.067,0.14300000000000002,1,0,0,NA,2019-20
D.J. Williams,2,0.33299999999999996,0.5,1,0,0,NA,2019-20
Jason Malonga,1,0.25,0,0,NA,NA,NA,2019-20
Flynn Cameron,1,0.125,0.2,1,0,0,NA,2019-20
Total,123,0.125,0.129,0.5870000000000001,0.027999999999999997,0.034,0.429,2019-20
