name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
DJ Laster,24,0.131,0.129,0.696,0.008,0,0,2017-18
L'Hassane Niangane,17,0.483,0.429,0.429,0.273,NA,0,2017-18
Patrick Zek,13,0.204,0.209,0.818,0.061,0,0,2017-18
David Efianayi,5,0.017,0.02,0.667,0.019,0,0,2017-18
Eric Jamison,4,0.039,0.061,1,0.083,0,0,2017-18
Brandon Miller,4,0.158,0.14300000000000002,0.667,0.059000000000000004,0.14300000000000002,1,2017-18
Liam O'Reilly,3,0.023,0.043,1,0,0,NA,2017-18
Jaheam Cornwall,1,0.025,0.05,1,0,0,NA,2017-18
Nate Johnson,1,0.125,0.16699999999999998,1,0,0,NA,2017-18
Total,72,0.086,0.094,0.6829999999999999,0.023,0.006999999999999999,0.091,2017-18
