name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Joe Sherburne,16,0.135,0.175,0.7859999999999999,0.009000000000000001,0.019,1,2018-19
Brandon Horvath,14,0.133,0.154,0.667,0.091,0,0,2018-19
Daniel Akin,7,0.212,0.158,0.429,0,0,NA,2018-19
K.J. Jackson,6,0.016,0.021,0.667,0.021,0.077,1,2018-19
Arkel Lamar,6,0.071,0.048,0.4,0.013000000000000001,0,0,2018-19
Sam Schwietz,5,0.14300000000000002,0.12,0.6,0,0,NA,2018-19
Ricky Council,3,0.133,0.111,0.5,0,0,NA,2018-19
R.J. Eytle-Rock,3,0.051,0.1,1,0,0,NA,2018-19
Max Curran,3,0.04,0.05,1,0.111,0,0,2018-19
Jose Placer,3,0.048,0.071,1,0.031,0,0,2018-19
Total,71,0.081,0.094,0.69,0.019,0.015,0.28600000000000003,2018-19
