shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.309,0.5920000000000001,0.09699999999999999,0.655,2018-19,UMBC
2pt Jumpers,0.198,0.365,0.04,0.38,2018-19,UMBC
3pt Shots,0.493,0.331,0.015,0.336,2018-19,UMBC
