name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Quadir Welton,32,0.12,0.16,0.7,0.025,0,0,2016-17,SaintPeter's
Samuel Idowu,13,0.172,0.14300000000000002,0.6,0.14300000000000002,0,0,2016-17,SaintPeter's
Mamadou Ndaiye,7,0.16699999999999998,0.25,0.7140000000000001,0,0,NA,2016-17,SaintPeter's
Cavon Baker,4,0.055999999999999994,0.10800000000000001,1,0,0,NA,2016-17,SaintPeter's
Nick Griffin,3,0.05,0.091,1,0.021,0.042,1,2016-17,SaintPeter's
Quinn Taylor,3,0.068,0.04,0.33299999999999996,0,NA,NA,2016-17,SaintPeter's
Nnamdi Enechionyia,2,0.077,0.16699999999999998,1,0,0,NA,2016-17,SaintPeter's
Trevis Wyche,2,0.006999999999999999,0,0,0.013000000000000001,0,0,2016-17,SaintPeter's
Chazz Patterson,1,0.027000000000000003,0.055999999999999994,1,0,0,NA,2016-17,SaintPeter's
Total,67,0.084,0.107,0.69,0.016,0.006,0.14300000000000002,2016-17,SaintPeter's
