shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.304,0.5870000000000001,0.092,0.647,2014-15,Marquette
2pt Jumpers,0.332,0.354,0.096,0.391,2014-15,Marquette
3pt Shots,0.364,0.36,0.006,0.36200000000000004,2014-15,Marquette
