start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.09699999999999999,0.436,0.41600000000000004,0.569,0.20800000000000002,0.33299999999999996,0.376,0.231,2015-16
"Rebound, 11-30 s",0.198,0.418,0.276,0.45399999999999996,0.386,0.33799999999999997,0.33799999999999997,0.319,2015-16
"Score, 0-10 s",0.045,0.41100000000000003,0.418,0.515,0.165,0.385,0.418,0.212,2015-16
"Score, 11-30 s",0.46,0.424,0.28300000000000003,0.47600000000000003,0.391,0.345,0.326,0.316,2015-16
"Steal, 0-10 s",0.055999999999999994,0.611,0.667,0.636,0.071,0.28600000000000003,0.263,0.423,2015-16
"Steal, 11-30 s",0.026000000000000002,0.315,0.413,0.42100000000000004,0.239,0.182,0.348,0.188,2015-16
Transition,0.198,0.48,0.48700000000000004,0.585,0.16,0.33899999999999997,0.353,0.266,2015-16
