name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tyler Lydon,28,0.255,0.32799999999999996,0.84,0.031,0.026000000000000002,0.33299999999999996,2016-17
Tyler Roberson,25,0.218,0.174,0.545,0.086,0.125,0.33299999999999996,2016-17
Taurean Thompson,23,0.184,0.16699999999999998,0.684,0.034,0.040999999999999995,0.5,2016-17
Dajuan Coleman,11,0.282,0.14300000000000002,0.273,0,0,NA,2016-17
Frank Howard,6,0.077,0.043,0.25,0.067,0.125,0.5,2016-17
Tyus Battle,4,0.046,0.077,1,0.016,0,0,2016-17
Andrew White III,4,0.052000000000000005,0.053,0.667,0,0,NA,2016-17
Doyin Akintobi-Adeyeye,3,0.33299999999999996,0.4,0.667,0,NA,NA,2016-17
Paschal Chukwu,3,0.375,0.33299999999999996,0.667,0,NA,NA,2016-17
John Gillon,2,0.011000000000000001,0.024,1,0,0,NA,2016-17
Total,109,0.149,0.155,0.638,0.024,0.024,0.385,2016-17
