shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.256,0.57,0.139,0.662,2014-15,Georgia
2pt Jumpers,0.391,0.342,0.095,0.37799999999999995,2014-15,Georgia
3pt Shots,0.353,0.311,0.021,0.318,2014-15,Georgia
