name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Raiquan Clark,24,0.07400000000000001,0.076,0.609,0.022000000000000002,0,0,2018-19
Eral Penn,18,0.20199999999999999,0.185,0.588,0.25,0,0,2018-19
Tyrn Flowers,16,0.146,0.188,0.929,0.019,0,0,2018-19
Julian Batts,7,0.067,0.1,0.667,0,0,NA,2018-19
Jashaun Agosto,5,0.027000000000000003,0.043,0.75,0.016,0,0,2018-19
Raul Frias,3,0.111,0.091,0.5,0.059000000000000004,0.125,1,2018-19
Ousmane Ndim,3,0.5,1,0.33299999999999996,NA,NA,NA,2018-19
VAN,2,0.077,0.2,1,0,0,NA,2018-19
Ganlandou Cisse,1,0.083,0.14300000000000002,1,0,0,NA,2018-19
Julius van Sauers,1,0.04,0.071,1,0,0,NA,2018-19
Total,80,0.08800000000000001,0.107,0.685,0.021,0.013000000000000001,0.2,2018-19
