name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Valentine Izundu,19,0.341,0.29,0.6,0.5,1,0.25,2016-17,SanDiegoSt.
Zylan Cheatham,15,0.122,0.10800000000000001,0.5710000000000001,0.02,0,0,2016-17,SanDiegoSt.
Dakarai Allen,14,0.145,0.17300000000000001,0.818,0.047,0.065,0.667,2016-17,SanDiegoSt.
Malik Pope,14,0.158,0.14300000000000002,0.667,0.057,0.042,0.28600000000000003,2016-17,SanDiegoSt.
Max Hoetzel,13,0.41700000000000004,0.35700000000000004,0.5,0.154,0,0,2016-17,SanDiegoSt.
Montaque Gill-Caesar,6,0.16699999999999998,0.2,0.75,0.05,0.125,0.5,2016-17,SanDiegoSt.
Jeremy Hemsley,4,0.009000000000000001,0.017,1,0.033,0.033,0.33299999999999996,2016-17,SanDiegoSt.
Matt Shrigley,3,0,0,NA,0.071,0,0,2016-17,SanDiegoSt.
D'Erryl Williams,2,0.055999999999999994,0,0,0.055999999999999994,0.2,1,2016-17,SanDiegoSt.
Trey Kell,2,0.012,0.02,1,0.006999999999999999,0,0,2016-17,SanDiegoSt.
Total,92,0.11699999999999999,0.11900000000000001,0.635,0.043,0.04,0.32,2016-17,SanDiegoSt.
