name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Bashir Ahmed,27,0.18,0.16399999999999998,0.5,0.069,0.138,0.5710000000000001,2016-17,St.John's(NY)
Tariq Owens,25,0.349,0.312,0.682,0.047,0.059000000000000004,0.33299999999999996,2016-17,St.John's(NY)
Kassoum Yakwe,18,0.19399999999999998,0.135,0.385,0.094,0.14300000000000002,0.4,2016-17,St.John's(NY)
Shamorie Ponds,12,0.054000000000000006,0.073,0.75,0.047,0.059000000000000004,0.5,2016-17,St.John's(NY)
Darien Williams,10,0.226,0.23800000000000002,0.7140000000000001,0.09699999999999999,0.077,0.33299999999999996,2016-17,St.John's(NY)
Yankuba Sima,6,0.2,0.4,1,0.07400000000000001,0.091,0.5,2016-17,St.John's(NY)
Malik Ellison,4,0.062,0,0,0,0,NA,2016-17,St.John's(NY)
Marcus LoVett,2,0,0,NA,0.008,0,0,2016-17,St.John's(NY)
Richard Freudenberg,1,0,0,NA,0.14300000000000002,0,0,2016-17,St.John's(NY)
Amar Alibegovic,1,0.055999999999999994,0.091,1,0,0,NA,2016-17,St.John's(NY)
Total,106,0.12,0.11900000000000001,0.5820000000000001,0.045,0.054000000000000006,0.423,2016-17,St.John's(NY)
