name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Tom Lacey,32,0.254,0.265,0.621,0.049,0.053,0.33299999999999996,2016-17
Edward Alade,16,0.214,0.204,0.667,0.024,0,0,2016-17
Evan Wieck,14,0.235,0.16699999999999998,0.5,0.125,0,0,2016-17
George Kiernan,10,0.16699999999999998,0.091,0.28600000000000003,0.049,0,0,2016-17
Shawn Anderson,9,0.038,0.040999999999999995,0.6,0.033,0.061,0.667,2016-17
Bryce Dulin,7,0.083,0.091,0.6,0.027000000000000003,0.031,0.5,2016-17
Hasan Abdullah,4,0,0,NA,0.022000000000000002,0,0,2016-17
Tim Abruzzo,2,0.038,0,0,0,0,NA,2016-17
Grant Vermeer,1,0.2,0.33299999999999996,1,NA,NA,NA,2016-17
James Butler,1,NA,NA,NA,0.25,0,0,2016-17
James Hemphill,1,0.05,0,0,0,0,NA,2016-17
Zach Fong,1,0.5,1,1,0,0,NA,2016-17
Total,98,0.13,0.12300000000000001,0.5710000000000001,0.033,0.023,0.25,2016-17
