shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.327,0.654,0.084,0.715,2016-17
2pt Jumpers,0.272,0.359,0.047,0.377,2016-17
3pt Shots,0.401,0.35700000000000004,0.005,0.359,2016-17
