name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Robert Montgomery,20,0.226,0.256,0.579,0.02,0,0,2016-17
Keon Williams,15,0.294,0.2,0.267,0,0,NA,2016-17
Rasheem Dunn,14,0.076,0.06,0.41700000000000004,0.015,0,0,2016-17
Darelle Porter,12,0.37,0.4,0.6,0.08,0,0,2016-17
Gunnar Olafsson,11,0.22699999999999998,0.28,0.7,0.077,0,0,2016-17
"BODRICK,JAHMEL",8,0.11599999999999999,0.154,0.75,0,0,NA,2016-17
Joshua Nurse,8,0.24100000000000002,0.33299999999999996,0.7140000000000001,0.111,0.33299999999999996,1,2016-17
Yunus Hopkinson,4,0.034,0.042,0.5,0,0,NA,2016-17
Glenn Sanabria,4,0.049,0.034,0.25,0,0,NA,2016-17
Gianni Ford,2,0.048,0,0,0.027999999999999997,0.091,1,2016-17
Jagos Lasic,1,0,0,NA,0.1,0,0,2016-17
Bodrick Jahmel,1,0.33299999999999996,1,1,0,NA,NA,2016-17
Total,100,0.139,0.151,0.528,0.018000000000000002,0.017,0.25,2016-17
