shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.512,0.591,0.087,0.648,2016-17
2pt Jumpers,0.215,0.35,0.039,0.364,2016-17
3pt Shots,0.273,0.35200000000000004,0,0.35200000000000004,2016-17
