name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Rahlir Hollis-Jefferson,30,0.228,0.213,0.655,0.011000000000000001,0,0,2011-12,Temple
Micheal Eric,29,0.322,0.315,0.607,0.018000000000000002,0.048,1,2011-12,Temple
Anthony Lee,26,0.223,0.21100000000000002,0.522,0.125,0.14300000000000002,0.33299999999999996,2011-12,Temple
Khaliff Wyatt,11,0.09699999999999999,0.078,0.5,0.011000000000000001,0.022000000000000002,1,2011-12,Temple
Ramone Moore,8,0.051,0.05,0.5710000000000001,0.006,0,0,2011-12,Temple
Aaron Brown,3,0.040999999999999995,0.032,0.5,0.071,0,0,2011-12,Temple
Juan Fernandez,2,0,0,NA,0.008,0.024,1,2011-12,Temple
Tj DiLeo,2,0.045,0.062,1,0,0,NA,2011-12,Temple
Jimmy McDonnell,1,NA,NA,NA,0.5,0,0,2011-12,Temple
Total,112,0.151,0.14300000000000002,0.59,0.017,0.018000000000000002,0.4,2011-12,Temple
