shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.311,0.602,0.038,0.626,2017-18,La.-Monroe
2pt Jumpers,0.258,0.364,0.034,0.377,2017-18,La.-Monroe
3pt Shots,0.431,0.344,0.006,0.34600000000000003,2017-18,La.-Monroe
