name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
George Blagojevic,28,0.11199999999999999,0.11900000000000001,0.7040000000000001,0.017,0,0,2018-19
John Carroll,23,0.162,0.16699999999999998,0.565,0,0,NA,2018-19
Travis Weatherington,3,0.051,0.045,0.5,0.037000000000000005,0.067,1,2018-19
"III,EDDIE",3,0.5,0,0,0,NA,NA,2018-19
Jason Dunne,2,0.013999999999999999,0.033,1,0.024,0.071,1,2018-19
Nikola Colovic,2,0.222,0.222,1,0,0,NA,2018-19
J.R. Lynch,2,0.013999999999999999,0.012,0.5,0,0,NA,2018-19
Romain Boxus,2,0.222,0.16699999999999998,0.5,0,0,NA,2018-19
Max Twyman,2,0.133,0.111,0.5,NA,NA,NA,2018-19
Michael Dunne,1,1,1,1,0,0,NA,2018-19
Total,68,0.092,0.09699999999999999,0.615,0.01,0.017,0.667,2018-19
