shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.348,0.5710000000000001,0.13699999999999998,0.6609999999999999,2019-20
2pt Jumpers,0.233,0.34700000000000003,0.062,0.37,2019-20
3pt Shots,0.419,0.364,0.004,0.365,2019-20
