name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Keith Fisher,20,0.138,0.154,0.667,0.017,0,0,2017-18,SanJoseSt.
Ryan Welage,14,0.11,0.10400000000000001,0.625,0.025,0.024,0.4,2017-18,SanJoseSt.
Oumar Barry,14,0.138,0.113,0.5379999999999999,0.037000000000000005,0,0,2017-18,SanJoseSt.
Jaycee Hillsman,9,0.111,0.128,0.625,0.016,0,0,2017-18,SanJoseSt.
Ashtin Chastain,8,0.14800000000000002,0.138,0.5,0,0,NA,2017-18,SanJoseSt.
Isaiah Nichols,5,0.19,0.3,0.75,0.028999999999999998,0,0,2017-18,SanJoseSt.
Noah Baumann,3,0.133,0,0,0.032,0,0,2017-18,SanJoseSt.
Jalen James,2,0.047,0,0,0,0,NA,2017-18,SanJoseSt.
Brandon Mitchell,2,0.087,0.067,0.5,0,0,NA,2017-18,SanJoseSt.
Caleb Simmons,1,0.2,0,0,0,0,NA,2017-18,SanJoseSt.
Ryan Parilla,1,0.25,0,0,0,NA,NA,2017-18,SanJoseSt.
Nai Carlisle,1,0.05,0,0,0,0,NA,2017-18,SanJoseSt.
Total,80,0.122,0.11599999999999999,0.544,0.019,0.01,0.182,2017-18,SanJoseSt.
