name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Isaiah Wilkins,20,0.191,0.213,0.765,0.045,0.04,0.33299999999999996,2016-17
Jack Salt,16,0.175,0.184,0.643,0.154,0,0,2016-17
Jarrod Reuter,10,0.222,0.207,0.6,0,0,NA,2016-17
Devon Hall,8,0.087,0.149,0.875,0,0,NA,2016-17
Marial Shayok,8,0.057,0.02,0.2,0.024,0.038,0.667,2016-17
Mamadi Diakite,7,0.14300000000000002,0.162,0.857,0,0,NA,2016-17
Kyle Guy,3,0.033,0,0,0.027999999999999997,0.036000000000000004,0.5,2016-17
Darius Thompson,2,0.032,0.023,0.5,0,0,NA,2016-17
Ty Jerome,1,0,0,NA,0.043,0,0,2016-17
Total,75,0.102,0.113,0.672,0.019,0.018000000000000002,0.364,2016-17
