shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.34600000000000003,0.537,0.185,0.659,2016-17
2pt Jumpers,0.256,0.336,0.054000000000000006,0.355,2016-17
3pt Shots,0.39799999999999996,0.317,0.013999999999999999,0.322,2016-17
