start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.11199999999999999,0.442,0.318,0.491,0.27699999999999997,0.375,0.405,0.3,2014-15
"Rebound, 11-30 s",0.23800000000000002,0.493,0.259,0.674,0.444,0.368,0.297,0.349,2014-15
"Score, 0-10 s",0.049,0.413,0.34700000000000003,0.654,0.293,0.364,0.36,0.14800000000000002,2014-15
"Score, 11-30 s",0.401,0.45299999999999996,0.268,0.596,0.396,0.331,0.336,0.322,2014-15
"Steal, 0-10 s",0.054000000000000006,0.565,0.5,0.595,0.226,0.474,0.27399999999999997,0.391,2014-15
"Steal, 11-30 s",0.028999999999999998,0.489,0.22699999999999998,0.5,0.318,0.214,0.455,0.45,2014-15
Transition,0.215,0.467,0.37,0.561,0.268,0.39299999999999996,0.361,0.28300000000000003,2014-15
