name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Terry Winn,12,0.122,0.122,0.455,0.016,0.043,1,2017-18
Nick Dixon,11,0.035,0.042,0.667,0.043,0.085,0.8,2017-18
McDaniel Xavier,9,0.138,0.138,0.5,0.009000000000000001,0.022000000000000002,1,2017-18
Dan Kimasa,5,0.096,0.067,0.4,0,0,NA,2017-18
Johnny Crnogorac,5,0.1,0.10300000000000001,0.6,0,0,NA,2017-18
Varner Lesley,4,0.07,0.083,0.667,0.025,0,0,2017-18
Adonis Rwabigwi,2,0.053,0,0,0.043,0,0,2017-18
Lew Stallworth,2,0.038,0.036000000000000004,0.5,0,0,NA,2017-18
Jordan Jackson,1,0.077,0.1,1,0,0,NA,2017-18
Mike Hoffman,1,0,0,NA,0.022000000000000002,0.059000000000000004,1,2017-18
Greg Bowie,1,0,0,NA,0.013000000000000001,0.036000000000000004,1,2017-18
Moe McDonald,1,0.022000000000000002,0.053,1,0,0,NA,2017-18
Total,54,0.062,0.063,0.535,0.016,0.03,0.727,2017-18
