name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Torin Dorn,41,0.21100000000000002,0.231,0.73,0.047,0.026000000000000002,0.25,2017-18,NCState
Omer Yurtseven,39,0.244,0.237,0.7190000000000001,0.046,0.028999999999999998,0.28600000000000003,2017-18,NCState
Lennard Freeman,24,0.159,0.187,0.81,0.17600000000000002,0.33299999999999996,0.667,2017-18,NCState
Abdul-Malik Abu,15,0.215,0.2,0.5710000000000001,0.021,0,0,2017-18,NCState
Markell Johnson,6,0.068,0.091,0.8,0.027000000000000003,0,0,2017-18,NCState
Braxton Beverly,5,0,0,NA,0.083,0.2,1,2017-18,NCState
Darius Hicks,3,0.375,0.429,1,0,NA,NA,2017-18,NCState
Batts Lavar,2,0.048,0.05,0.5,0,0,NA,2017-18,NCState
Shaun Kirk,2,0.33299999999999996,0.2,0.5,0,NA,NA,2017-18,NCState
Al Freeman,2,0.013000000000000001,0,0,0,0,NA,2017-18,NCState
",LAVAR",1,1,NA,0,NA,NA,NA,2017-18,NCState
Total,140,0.14300000000000002,0.165,0.706,0.039,0.046,0.45,2017-18,NCState
