name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Matt Staff,23,0.16899999999999998,0.174,0.75,0.024,0.042,0.667,2011-12
Travis Jones,15,0.28300000000000003,0.345,0.769,0.042,0,0,2011-12
Gordon Ball,10,0.242,0.23800000000000002,0.625,0.071,0.25,1,2011-12
Wesley Davis,7,0.057999999999999996,0.061,0.667,0.054000000000000006,0,0,2011-12
Brooks Ybarra,6,0.053,0.054000000000000006,0.75,0.027000000000000003,0,0,2011-12
John Bowman,5,0.038,0.028999999999999998,0.5,0.048,0.105,0.667,2011-12
Vonn Jones,5,0.015,0.028999999999999998,1,0.042,0.071,0.5,2011-12
Reid Koenen,3,0.064,0.061,0.667,0,0,NA,2011-12
Nick Hinton,3,0.231,0.16699999999999998,0.33299999999999996,0,0,NA,2011-12
Eddie Rios,2,0.044000000000000004,0,0,0,0,NA,2011-12
Basil Brown,2,0.14300000000000002,0.16699999999999998,1,0.067,0.16699999999999998,1,2011-12
Jordan Kirschke,1,0,NA,NA,0.5,NA,0,2011-12
Dante Bachus,1,0.091,0,0,0,0,NA,2011-12
Luke Mergerson,1,0,0,NA,0.1,0.5,1,2011-12
Total,84,0.106,0.11,0.672,0.032,0.051,0.474,2011-12
