name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dominique McKoy,31,0.268,0.265,0.733,0.012,0,0,2013-14
Ovie Soko,23,0.107,0.098,0.5710000000000001,0.017,0,0,2013-14
Jeremiah Jones,9,0.10099999999999999,0.057,0.28600000000000003,0.053,0,0,2013-14
Jerry Jones,9,0.159,0.2,0.7140000000000001,0.16699999999999998,0.33299999999999996,0.5,2013-14
L.G. Gill,9,0.42100000000000004,0.273,0.375,0.083,0.25,1,2013-14
Derrick Colter,5,0.053,0.034,0.33299999999999996,0.049,0.111,0.5,2013-14
Micah Mason,5,0.16,0.16699999999999998,0.75,0,0,NA,2013-14
Isaiah Watkins,4,0.182,0,0,0.2,0,0,2013-14
Desmond Ridenour,2,0.033,0.028999999999999998,0.5,0,0,NA,2013-14
Darius Lewis,1,0.33299999999999996,0.5,1,NA,NA,NA,2013-14
Tra'Vaughn White,1,0.015,0,0,0,0,NA,2013-14
Total,99,0.129,0.126,0.581,0.027999999999999997,0.022000000000000002,0.25,2013-14
