name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jordan Barnes,360,0.52,0.45399999999999996,0.217,0.5,0.154,0.308,0.35100000000000003,0.205,0.475,0.33299999999999996,0.579,0.353,0.866,2018-19
Tyreke Key,345,0.633,0.5870000000000001,0.41700000000000004,0.611,0.318,0.304,0.47600000000000003,0.2,0.278,0.44799999999999995,0.907,0.49,0.787,2018-19
Emondre Rickman,182,0.463,0.456,0.445,0.556,0.6,0.555,0.376,0.342,0,NA,NA,0.341,0.484,2018-19
Christian Williams,163,0.4710000000000001,0.402,0.41100000000000003,0.433,0.207,0.41100000000000003,0.299,0.3,0.17800000000000002,0.379,0.727,0.374,0.82,2018-19
Bronson Kessinger,163,0.515,0.518,0.589,0.625,0.5670000000000001,0.36200000000000004,0.33899999999999997,0.3,0.049,0.375,1,0.264,0.465,2018-19
Cooper Neese,147,0.552,0.5,0.136,0.55,0.182,0.34,0.38,0.158,0.524,0.377,0.7929999999999999,0.34700000000000003,0.8240000000000001,2018-19
Allante Holston,106,0.528,0.495,0.613,0.5539999999999999,0.583,0.28300000000000003,0.3,0.33299999999999996,0.10400000000000001,0.455,0.6,0.302,0.7190000000000001,2018-19
Clayton Hughes,103,0.5,0.5,0.282,0.552,0.43799999999999994,0.379,0.48700000000000004,0.21100000000000002,0.34,0.314,1,0.165,0.47100000000000003,2018-19
De'Avion Washington,70,0.457,0.45,0.28600000000000003,0.5,0.5,0.114,0.25,0,0.6,0.31,1,0.22899999999999998,0.5,2018-19
Devin Thomas,50,0.513,0.45,0.3,0.6,0.111,0.42,0.429,0.444,0.28,0.214,1,0.48,0.75,2018-19
Tyeshon Martin,13,0.47600000000000003,0.5,0.231,0.667,1,0.154,0,NA,0.615,0.375,0.667,0.615,0.375,2018-19
Blake Brinkmeyer,11,0.541,0.455,0.545,0.667,0.5,0.455,0.2,1,0,NA,NA,0.727,0.75,2018-19
Daniel Huenermann,6,0.695,0.667,0.33299999999999996,1,1,0.667,0.5,0.5,0,NA,NA,0.16699999999999998,1,2018-19
"HANKERSON,KAMERON",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19
"EVELYN,BAKARI",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19
Marlon Thomas,0,1.053,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-19
Total,1719.0000000000002,0.533,0.49200000000000005,0.364,0.561,0.40700000000000003,0.35,0.379,0.259,0.28600000000000003,0.363,0.775,0.361,0.731,2018-19
