name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tyreke Key,14,0.062,0.057,0.556,0.048,0.06,0.6,2018-19,IndianaSt.
Bronson Kessinger,12,0.115,0.15,0.818,0.017,0,0,2018-19,IndianaSt.
Emondre Rickman,11,0.12300000000000001,0.111,0.5,0.01,0,0,2018-19,IndianaSt.
Allante Holston,9,0.10800000000000001,0.083,0.429,0.067,0.222,1,2018-19,IndianaSt.
Christian Williams,7,0.045,0.034,0.33299999999999996,0.06,0,0,2018-19,IndianaSt.
De'Avion Washington,3,0.15,0.1,0.33299999999999996,0,0,NA,2018-19,IndianaSt.
Devin Thomas,3,0.067,0.111,1,0.095,0.111,0.5,2018-19,IndianaSt.
Clayton Hughes,2,0.069,0.062,0.5,0,0,NA,2018-19,IndianaSt.
Blake Brinkmeyer,2,0.33299999999999996,0.5,1,0,0,NA,2018-19,IndianaSt.
Cooper Neese,2,0.1,0.091,0.5,0,0,NA,2018-19,IndianaSt.
Jordan Barnes,2,0.026000000000000002,0.051,1,0,0,NA,2018-19,IndianaSt.
Total,67,0.083,0.08800000000000001,0.596,0.025,0.026000000000000002,0.4,2018-19,IndianaSt.
