name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Reggie Johnson,25,0.27399999999999997,0.302,0.696,0.024,0.032,0.5,2011-12
Kenny Kadji,25,0.268,0.3,0.8,0.064,0.07200000000000001,0.5,2011-12
DeQuan Jones,17,0.292,0.35700000000000004,0.7140000000000001,0.053,0.048,0.33299999999999996,2011-12
Durand Scott,13,0.067,0.048,0.429,0.044000000000000004,0.019,0.16699999999999998,2011-12
Raphael Akpejiori,11,0.429,0.33299999999999996,0.5,0.385,0.25,0.2,2011-12
Rion Brown,8,0.259,0.231,0.429,0.025,0.053,1,2011-12
Shane Larkin,4,0.038,0.037000000000000005,0.5,0.038,0,0,2011-12
Erik Swoope,4,0.14800000000000002,0.059000000000000004,0.25,0,0,NA,2011-12
Trey McKinney Jones,3,0.061,0.042,0.5,0.024,0,0,2011-12
Malcolm Grant,2,0,0,NA,0.013000000000000001,0.04,1,2011-12
Garrius Adams,2,0.16699999999999998,0.111,0.5,0,0,NA,2011-12
Total,114,0.16899999999999998,0.17300000000000001,0.622,0.045,0.040999999999999995,0.355,2011-12
