shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.267,0.667,0.063,0.7120000000000001,2012-13
2pt Jumpers,0.425,0.344,0.107,0.386,2012-13
3pt Shots,0.308,0.315,0.015,0.32,2012-13
