name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Ahmad Clark,413.99999999999994,0.498,0.43799999999999994,0.33799999999999997,0.429,0.083,0.225,0.387,0.16699999999999998,0.43700000000000006,0.315,0.561,0.389,0.7829999999999999,2018-19,Albany(NY)
Cameron Healy,383,0.586,0.551,0.17,0.49200000000000005,0.312,0.196,0.387,0.276,0.634,0.41200000000000003,0.73,0.21899999999999997,0.8809999999999999,2018-19,Albany(NY)
Adam Lulka,200,0.591,0.578,0.685,0.65,0.6629999999999999,0.13,0.385,0.5,0.185,0.297,1,0.235,0.6809999999999999,2018-19,Albany(NY)
Devonte Campbell,189,0.51,0.45,0.423,0.488,0.282,0.196,0.18899999999999997,0.7140000000000001,0.381,0.361,0.9620000000000001,0.48100000000000004,0.736,2018-19,Albany(NY)
Antonio Rizzuto,182,0.52,0.5,0.126,0.478,0.636,0.11,0.25,0.2,0.764,0.36,0.86,0.28600000000000003,0.635,2018-19,Albany(NY)
Kendall Lauderdale,81,0.589,0.5429999999999999,0.593,0.667,0.6559999999999999,0.40700000000000003,0.364,0.917,0,NA,NA,0.321,0.846,2018-19,Albany(NY)
Rayshawn Miller,72,0.436,0.431,0.20800000000000002,0.5329999999999999,0.125,0.264,0.263,0.2,0.528,0.316,0.833,0.139,0.5,2018-19,Albany(NY)
DE,67,0.504,0.478,0.597,0.625,0.52,0.075,0.2,0,0.32799999999999996,0.182,1,0.358,0.625,2018-19,Albany(NY)
Brent Hank,40,0.521,0.525,0.975,0.5379999999999999,0.524,0.025,0,NA,0,NA,NA,0.725,0.483,2018-19,Albany(NY)
Reece Brooks,30,0.304,0.25,0.067,0.5,1,0.16699999999999998,0.4,0,0.767,0.13,0.667,0.2,0.833,2018-19,Albany(NY)
Sasha French,23,0.531,0.478,0.478,0.727,0.375,0.522,0.25,1,0,NA,NA,0.478,0.727,2018-19,Albany(NY)
Malachi De Sousa,10,0.652,0.6,0.3,1,0.33299999999999996,0.1,0,NA,0.6,0.33299999999999996,0.5,0.8,0.75,2018-19,Albany(NY)
Philip Flory,7.000000000000001,0.314,0.214,0.28600000000000003,0,NA,0,NA,NA,0.7140000000000001,0.2,1,0.28600000000000003,1,2018-19,Albany(NY)
Nick Fruscio,3,0.33299999999999996,0.33299999999999996,0,NA,NA,0.667,0.5,1,0.33299999999999996,0,NA,0,NA,2018-19,Albany(NY)
Total,1701.0000000000002,0.532,0.493,0.35600000000000004,0.544,0.435,0.193,0.337,0.369,0.451,0.34700000000000003,0.759,0.324,0.742,2018-19,Albany(NY)
