name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jeylani Dublin,42,0.20800000000000002,0.276,0.778,0.10400000000000001,0.156,0.667,2012-13,Longwood
Michael Kessens,33,0.16,0.151,0.643,0.038,0.039,0.4,2012-13,Longwood
Karl Ziegler,9,0.081,0.047,0.33299999999999996,0.031,0.025,0.33299999999999996,2012-13,Longwood
Tristan Carey,9,0.027000000000000003,0.027999999999999997,0.667,0.045,0.083,0.6,2012-13,Longwood
Jeff Havenstein,8,0.375,0.14300000000000002,0.16699999999999998,0.154,0.5,1,2012-13,Longwood
Lucas Woodhouse,4,0.027999999999999997,0.043,1,0.036000000000000004,0.095,1,2012-13,Longwood
David Robinson,4,0.023,0.038,1,0.042,0,0,2012-13,Longwood
Frank Holloway,4,0.25,1,1,0.3,0.75,1,2012-13,Longwood
Nik Brown,3,0.013999999999999999,0,0,0.042,0,0,2012-13,Longwood
Anthony Taylor,2,0.28600000000000003,0,0,0,0,NA,2012-13,Longwood
Mark Parker,1,0.5,NA,0,0,0,NA,2012-13,Longwood
Stephen Shockley,1,0.2,0.5,1,0,NA,NA,2012-13,Longwood
Total,120,0.115,0.11900000000000001,0.615,0.057999999999999996,0.085,0.575,2012-13,Longwood
