start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.151,0.47100000000000003,0.429,0.607,0.215,0.23199999999999998,0.35600000000000004,0.301,2012-13
"Rebound, 11-30 s",0.177,0.529,0.32899999999999996,0.505,0.358,0.4,0.313,0.469,2012-13
"Score, 0-10 s",0.086,0.628,0.318,0.723,0.18899999999999997,0.28600000000000003,0.493,0.466,2012-13
"Score, 11-30 s",0.33299999999999996,0.489,0.309,0.5670000000000001,0.377,0.369,0.314,0.37,2012-13
"Steal, 0-10 s",0.099,0.725,0.684,0.778,0.12300000000000001,0.5710000000000001,0.193,0.424,2012-13
"Steal, 11-30 s",0.028999999999999998,0.441,0.41200000000000003,0.5710000000000001,0.353,0.5,0.235,0.083,2012-13
Transition,0.335,0.586,0.47600000000000003,0.6990000000000001,0.18100000000000002,0.314,0.34299999999999997,0.382,2012-13
