shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.275,0.585,0.08199999999999999,0.638,2012-13
2pt Jumpers,0.381,0.35,0.044000000000000004,0.366,2012-13
3pt Shots,0.344,0.354,0,0.354,2012-13
