name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Reggie Hearn,290,0.559,0.507,0.38299999999999995,0.613,0.632,0.228,0.33299999999999996,0.364,0.39,0.336,0.9740000000000001,0.507,0.735,2012-13
Dave Sobolewski,258,0.503,0.475,0.29100000000000004,0.547,0.415,0.17800000000000002,0.239,0.091,0.531,0.34299999999999997,0.9790000000000001,0.45,0.603,2012-13
Tre Demps,231.99999999999997,0.48000000000000004,0.45299999999999996,0.24600000000000002,0.544,0.581,0.32299999999999995,0.307,0.391,0.431,0.34,0.912,0.19399999999999998,0.733,2012-13
Alex Olah,183,0.449,0.423,0.48100000000000004,0.489,0.7440000000000001,0.44299999999999995,0.37,0.6,0.077,0.214,1,0.32799999999999996,0.583,2012-13
Jared Swopshire,175,0.562,0.526,0.303,0.642,0.647,0.28,0.38799999999999996,0.316,0.41700000000000004,0.35600000000000004,1,0.377,0.727,2012-13
Kale Abrahamson,144,0.496,0.479,0.201,0.517,0.667,0.125,0.16699999999999998,0.33299999999999996,0.674,0.35100000000000003,0.971,0.222,0.625,2012-13
Alex Marcotullio,123,0.583,0.5489999999999999,0.179,0.773,0.529,0.040999999999999995,0.2,0,0.78,0.344,1,0.244,0.833,2012-13
Drew Crawford,120,0.508,0.47100000000000003,0.258,0.581,0.389,0.358,0.302,0.615,0.38299999999999995,0.37,0.941,0.225,0.815,2012-13
Mike Turner,71,0.398,0.38,0.31,0.5,0.818,0.479,0.20600000000000002,0.857,0.21100000000000002,0.4,1,0.16899999999999998,0.583,2012-13
James Montgomery III,20,0.358,0.35,0.35,0.429,0.667,0.1,0.5,1,0.55,0.182,1,0.25,0.4,2012-13
Nikola Cerina,15,0.42000000000000004,0.433,0.5329999999999999,0.625,0.6,0.133,0,NA,0.33299999999999996,0.2,1,0.733,0.364,2012-13
Chier Ajou,8,0.47200000000000003,0.43799999999999994,0.25,1,1,0.625,0,NA,0.125,1,1,0.125,1,2012-13
Sanjay Lumpkin,5,0.33599999999999997,0.2,0.4,0.5,0,0.4,0,NA,0.2,0,NA,0.4,1,2012-13
Omar Jimenez,4,0.169,0,0.5,0,NA,0.25,0,NA,0.25,0,NA,1,0.5,2012-13
Total,1648,0.508,0.475,0.309,0.568,0.602,0.26,0.303,0.446,0.431,0.341,0.971,0.33899999999999997,0.679,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
