name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Alex Olah,15,0.159,0.11599999999999999,0.35700000000000004,0.012,0.033,1,2012-13
Jared Swopshire,12,0.113,0.08800000000000001,0.5,0.122,0.263,0.833,2012-13
Reggie Hearn,9,0.063,0.028999999999999998,0.28600000000000003,0.03,0.045,0.5,2012-13
Drew Crawford,8,0.129,0.055999999999999994,0.25,0.09300000000000001,0.077,0.25,2012-13
Mike Turner,7,0.273,0.182,0.33299999999999996,0.028999999999999998,0,0,2012-13
Kale Abrahamson,7,0.207,0.267,0.667,0.055999999999999994,0,0,2012-13
Tre Demps,4,0.018000000000000002,0,0,0.013000000000000001,0,0,2012-13
Alex Marcotullio,2,0.045,0.059000000000000004,1,0.2,0,0,2012-13
James Montgomery III,1,0.14300000000000002,0,0,0,0,NA,2012-13
Dave Sobolewski,1,0,0,NA,0,0,NA,2012-13
Nikola Cerina,1,0.125,0,0,0,NA,NA,2012-13
Total,67,0.092,0.062,0.38299999999999995,0.04,0.062,0.47100000000000003,2012-13
