shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32799999999999996,0.541,0.113,0.609,2014-15,Ga.Southern
2pt Jumpers,0.302,0.33899999999999997,0.061,0.361,2014-15,Ga.Southern
3pt Shots,0.37,0.305,0.008,0.308,2014-15,Ga.Southern
