shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.304,0.595,0.102,0.662,2019-20
2pt Jumpers,0.252,0.36,0.042,0.375,2019-20
3pt Shots,0.445,0.34,0.008,0.34299999999999997,2019-20
