name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Josh Huestis,42,0.402,0.418,0.657,0.051,0.017,0.14300000000000002,2012-13,Stanford
Dwight Powell,38,0.231,0.20199999999999999,0.528,0.01,0.028999999999999998,1,2012-13,Stanford
Andy Brown,17,0.158,0.12,0.5,0.094,0.055999999999999994,0.2,2012-13,Stanford
Chasson Randle,10,0.073,0.057999999999999996,0.375,0.018000000000000002,0,0,2012-13,Stanford
Stefan Nastic,7,0.267,0.2,0.25,0.094,0,0,2012-13,Stanford
John Gage,6,0.364,0.667,0.5,0.057,0,0,2012-13,Stanford
Gabriel Harris,5,0.174,0.16699999999999998,0.5,0.033,0,0,2012-13,Stanford
Rosco Allen,5,0.125,0,0,0,0,NA,2012-13,Stanford
Aaron Bright,1,0.016,0.042,1,0,0,NA,2012-13,Stanford
Robbie Lemons,1,0.111,0.25,1,0,0,NA,2012-13,Stanford
Grant Verhoeven,1,0.16699999999999998,0,0,0,0,NA,2012-13,Stanford
Total,133,0.182,0.175,0.523,0.03,0.015,0.182,2012-13,Stanford
