name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Miles Bankes,14,0.387,0.444,0.667,0.125,0,0,2016-17
Simi Socks,11,0.1,0.133,0.75,0.022000000000000002,0,0,2016-17
Devin Wyatt,11,0.177,0.21100000000000002,0.727,0,0,NA,2016-17
Shawn Johnson,7,0.06,0,0,0.036000000000000004,0,0,2016-17
Jerred Kite,4,0.25,0.33299999999999996,0.667,0.111,0,0,2016-17
Tyler Singleton,3,0.011000000000000001,0,0,0.021,0,0,2016-17
Jalin Hart,3,0.011000000000000001,0.009000000000000001,0.5,0.025,0,0,2016-17
Christian Peevy,3,0.33299999999999996,0.33299999999999996,1,0.33299999999999996,NA,0,2016-17
Jorden Kite,1,0.111,0.25,1,0,0,NA,2016-17
Sam Burmeister,1,0.015,0.034,1,0,0,NA,2016-17
Total,58,0.07200000000000001,0.078,0.622,0.031,0,0,2016-17
