shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.413,0.5870000000000001,0.132,0.6759999999999999,2016-17
2pt Jumpers,0.316,0.401,0.051,0.42200000000000004,2016-17
3pt Shots,0.27,0.34,0.019,0.34600000000000003,2016-17
