name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jalen  Dupree,35,0.21600000000000003,0.228,0.636,0.026000000000000002,0,0,2019-20,Samford
Robert Allen,23,0.095,0.09300000000000001,0.615,0.067,0.075,0.4,2019-20,Samford
Logan Dye,14,0.155,0.23399999999999999,1,0.051,0,0,2019-20,Samford
Donte Tatum,14,0.19,0.188,0.5,0.055999999999999994,0,0,2019-20,Samford
Deandre Thomas,10,0.205,0.304,0.875,0.05,0.091,0.5,2019-20,Samford
Josh Sharkey,7,0.022000000000000002,0.027999999999999997,0.75,0.026000000000000002,0,0,2019-20,Samford
Brandon Austin,5,0.042,0.048,0.667,0.01,0,0,2019-20,Samford
Logan  Padgett,5,0.158,0.125,0.33299999999999996,0.133,0.2,0.5,2019-20,Samford
Bryan Smith,2,0.33299999999999996,0.33299999999999996,1,0.5,NA,0,2019-20,Samford
J.P. Robinson,2,0.036000000000000004,0,0,0.062,0.2,1,2019-20,Samford
Total,117,0.11599999999999999,0.132,0.674,0.045,0.037000000000000005,0.26899999999999996,2019-20,Samford
