name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Ben Bentil,533,0.5670000000000001,0.51,0.379,0.629,0.63,0.325,0.387,0.672,0.29600000000000004,0.32899999999999996,0.885,0.465,0.782,2015-16
Kris Dunn,411.00000000000006,0.541,0.499,0.397,0.626,0.363,0.32799999999999996,0.29600000000000004,0.2,0.275,0.37200000000000005,0.524,0.462,0.695,2015-16
Rodney Bullock,327,0.53,0.495,0.45299999999999996,0.649,0.6559999999999999,0.239,0.192,0.467,0.309,0.337,0.971,0.324,0.7170000000000001,2015-16
Jalen Lindsey,210,0.501,0.474,0.21899999999999997,0.696,0.562,0.09,0.474,0.667,0.69,0.26899999999999996,0.9740000000000001,0.214,0.733,2015-16
Kyron Cartwright,200.99999999999997,0.44800000000000006,0.413,0.34299999999999997,0.478,0.33299999999999996,0.38299999999999995,0.26,0.15,0.27399999999999997,0.364,1,0.289,0.672,2015-16
Junior Lomomba,156,0.494,0.452,0.359,0.5710000000000001,0.594,0.34,0.302,0.375,0.301,0.319,1,0.41,0.672,2015-16
Ryan Fazekas,129,0.514,0.496,0.124,0.562,0.667,0.109,0.28600000000000003,0.5,0.767,0.34299999999999997,1,0.147,0.737,2015-16
Drew Edwards,79,0.4280000000000001,0.392,0.304,0.375,0.778,0.24100000000000002,0.368,0.14300000000000002,0.456,0.278,0.8,0.354,0.607,2015-16
Ricky Council II,19,0.34299999999999997,0.289,0.053,1,1,0,NA,NA,0.9470000000000001,0.16699999999999998,1,0.158,1,2015-16
Quadree Smith,19,0.609,0.526,0.684,0.5379999999999999,0.7140000000000001,0.316,0.5,1,0,NA,NA,0.895,0.765,2015-16
Casey Woodring,4,0,0,0,NA,NA,0.25,0,NA,0.75,0,NA,0,NA,2015-16
Tom Planek,3,0.6779999999999999,0.667,1,0.667,1,0,NA,NA,0,NA,NA,1,0.667,2015-16
Tyree Chambers,2,0.5,0.5,0,NA,NA,0.5,1,1,0.5,0,NA,0,NA,2015-16
"REYNOLDS,DARRYL",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-16
Total,2093,0.523,0.48,0.354,0.607,0.5529999999999999,0.275,0.316,0.451,0.371,0.321,0.88,0.373,0.725,2015-16
