shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.366,0.588,0.114,0.6629999999999999,2015-16
2pt Jumpers,0.303,0.389,0.05,0.409,2015-16
3pt Shots,0.331,0.322,0.009000000000000001,0.324,2015-16
