name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Donovon Jack,19,0.179,0.16699999999999998,0.5710000000000001,0.128,0.28600000000000003,0.8,2013-14
Ross Travis,18,0.163,0.14300000000000002,0.5329999999999999,0.027999999999999997,0.028999999999999998,0.33299999999999996,2013-14
Brandon Taylor,15,0.255,0.33299999999999996,0.846,0.027999999999999997,0,0,2013-14
D.J. Newbill,14,0.077,0.057999999999999996,0.462,0.006999999999999999,0,0,2013-14
Tim Frazier,10,0.040999999999999995,0.055,0.8,0.028999999999999998,0.046,0.6,2013-14
Geno Thorpe,5,0.114,0.115,0.75,0,0,NA,2013-14
Jordan Dickerson,3,0.15,0.273,1,0,0,NA,2013-14
Alan Wisniewski,2,0.2,0,0,0.5,1,1,2013-14
Graham Woodward,2,0,0,NA,0.125,0,0,2013-14
Allen Roberts,2,0.11800000000000001,0.1,0.5,0,0,NA,2013-14
Total,90,0.109,0.11199999999999999,0.629,0.031,0.040999999999999995,0.474,2013-14
