shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.377,0.633,0.08199999999999999,0.69,2018-19,KansasCity
2pt Jumpers,0.26,0.364,0.057999999999999996,0.386,2018-19,KansasCity
3pt Shots,0.363,0.363,0.009000000000000001,0.36700000000000005,2018-19,KansasCity
