name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Justin James,556,0.516,0.455,0.3,0.611,0.21600000000000003,0.396,0.345,0.132,0.304,0.29600000000000004,0.46,0.486,0.741,2018-19,Wyoming
Jake Hendricks,200.99999999999997,0.5720000000000001,0.565,0.08,0.43799999999999994,0.14300000000000002,0.1,0.3,0,0.821,0.406,0.8959999999999999,0.16399999999999998,0.636,2018-19,Wyoming
Hunter Thompson,185,0.56,0.532,0.168,0.613,0.579,0.27,0.42,0.23800000000000002,0.562,0.375,1,0.314,0.7070000000000001,2018-19,Wyoming
Trevon  Taylor,140,0.559,0.496,0.40700000000000003,0.561,0.406,0.193,0.444,0.25,0.4,0.304,0.941,0.557,0.7559999999999999,2018-19,Wyoming
Trace Young,127,0.5,0.5,0.228,0.621,0.389,0.19699999999999998,0.2,0,0.575,0.37,0.63,0.134,0.47100000000000003,2018-19,Wyoming
A.J. Banks,112.99999999999999,0.596,0.5529999999999999,0.496,0.7140000000000001,0.35,0.204,0.261,0.16699999999999998,0.301,0.324,0.727,0.504,0.737,2018-19,Wyoming
Hunter Maldonado,100,0.494,0.475,0.42,0.5710000000000001,0.292,0.25,0.28,0.14300000000000002,0.33,0.33299999999999996,0.818,0.24,0.625,2018-19,Wyoming
Brandon  Porter,73,0.49300000000000005,0.473,0.301,0.455,0.4,0.11,0.25,0,0.589,0.349,0.9329999999999999,0.205,0.667,2018-19,Wyoming
Jordan Naughton,62,0.5670000000000001,0.484,0.5479999999999999,0.706,0.792,0.435,0.222,0.833,0.016,0,NA,0.887,0.727,2018-19,Wyoming
Nyaires Redding,42,0.52,0.405,0.35700000000000004,0.5329999999999999,0.125,0.214,0.33299999999999996,0,0.429,0.222,1,0.643,0.852,2018-19,Wyoming
Austin Mueller,28.999999999999996,0.447,0.379,0.31,0.667,0.667,0.379,0.182,0.5,0.31,0.222,1,0.414,0.75,2018-19,Wyoming
Tariq Johnson,12,0.411,0.33299999999999996,0.25,0.33299999999999996,1,0.25,0,NA,0.5,0.33299999999999996,1,0.667,0.625,2018-19,Wyoming
Haize Fornstrom,10,0.7,0.65,0.2,0.5,0,0.1,1,0,0.7,0.429,1,0.3,1,2018-19,Wyoming
Lwal Dung,5,0.545,0.6,0.6,1,0.667,0,NA,NA,0.4,0,NA,0.6,0.33299999999999996,2018-19,Wyoming
"MASINTON-BONNER,A",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-19,Wyoming
Total,1655,0.535,0.49200000000000005,0.294,0.607,0.359,0.271,0.327,0.177,0.435,0.344,0.794,0.39899999999999997,0.723,2018-19,Wyoming
