name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Justin James,13,0.054000000000000006,0.078,0.889,0.018000000000000002,0.053,1,2018-19,Wyoming
Trevon  Taylor,9,0.12300000000000001,0.156,0.7140000000000001,0.07400000000000001,0.083,0.5,2018-19,Wyoming
Brandon  Porter,4,0.182,0.1,0.25,0,0,NA,2018-19,Wyoming
Trace Young,3,0.069,0.055999999999999994,0.5,0.04,0.2,1,2018-19,Wyoming
Jordan Naughton,2,0.059000000000000004,0,0,0,0,NA,2018-19,Wyoming
Hunter Thompson,2,0,0,NA,0.04,0,0,2018-19,Wyoming
Hunter Maldonado,2,0.048,0.083,1,0,0,NA,2018-19,Wyoming
A.J. Banks,2,0.018000000000000002,0.025,1,0.043,0.16699999999999998,1,2018-19,Wyoming
Haize Fornstrom,1,0.5,1,1,0,0,NA,2018-19,Wyoming
Austin Mueller,1,0.111,0,0,0,0,NA,2018-19,Wyoming
Lwal Dung,1,0.33299999999999996,0.33299999999999996,1,NA,NA,NA,2018-19,Wyoming
Tariq Johnson,1,0.33299999999999996,0,0,0,NA,NA,2018-19,Wyoming
Total,41,0.064,0.068,0.645,0.022000000000000002,0.048,0.7,2018-19,Wyoming
