name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ajdin Penava,25,0.131,0.14,0.7829999999999999,0.028999999999999998,0,0,2017-18
Jannson Williams,14,0.23600000000000002,0.278,0.769,0.111,0.33299999999999996,1,2017-18
Darius George,12,0.22899999999999998,0.212,0.636,0.16699999999999998,0,0,2017-18
Rondale Watson,6,0.055999999999999994,0.049,0.5,0.071,0.2,1,2017-18
C.J. Burks,6,0.024,0.027000000000000003,0.75,0.013999999999999999,0.016,0.5,2017-18
Phil Bledsoe,6,0.28600000000000003,0.3,0.75,0.1,0.111,0.5,2017-18
Dani Koljanin,3,0.136,0.182,0.667,0,0,NA,2017-18
Milan Mijovic,3,0.094,0.067,0.33299999999999996,0,0,NA,2017-18
Jarrod West,2,0.05,0,0,0,0,NA,2017-18
Jon Elmore,2,0.011000000000000001,0.009000000000000001,0.5,0,0,NA,2017-18
Ot Elmore,1,NA,NA,NA,1,NA,0,2017-18
Total,80,0.084,0.09,0.6809999999999999,0.027999999999999997,0.031,0.455,2017-18
