name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Dwayne Evans,33,0.23,0.225,0.562,0.017,0,0,2011-12,SaintLouis
Brian Conklin,20,0.099,0.10400000000000001,0.688,0.028999999999999998,0,0,2011-12,SaintLouis
Jordair Jett,11,0.10300000000000001,0.128,0.667,0.028999999999999998,0.037000000000000005,0.5,2011-12,SaintLouis
Cory Remekun,8,0.156,0.182,0.8,0.188,0.5,0.667,2011-12,SaintLouis
Cody Ellis,7,0.114,0.12,0.6,0.054000000000000006,0,0,2011-12,SaintLouis
Rob Loe,4,0.111,0.059000000000000004,0.33299999999999996,0.037000000000000005,0.083,1,2011-12,SaintLouis
Mike McCall,1,0.017,0,0,0,0,NA,2011-12,SaintLouis
John Manning,1,1,NA,0,0,0,NA,2011-12,SaintLouis
Grandy Glaze,1,0.33299999999999996,0,0,0,NA,NA,2011-12,SaintLouis
Total,86,0.107,0.106,0.589,0.027999999999999997,0.024,0.308,2011-12,SaintLouis
