start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.125,0.44,0.48200000000000004,0.5379999999999999,0.166,0.25,0.35200000000000004,0.265,2013-14,NorfolkSt.
"Rebound, 11-30 s",0.184,0.47,0.263,0.573,0.358,0.363,0.379,0.33299999999999996,2013-14,NorfolkSt.
"Score, 0-10 s",0.071,0.47700000000000004,0.345,0.526,0.22699999999999998,0.28,0.42700000000000005,0.36200000000000004,2013-14,NorfolkSt.
"Score, 11-30 s",0.387,0.46299999999999997,0.26,0.526,0.302,0.309,0.43700000000000006,0.355,2013-14,NorfolkSt.
"Steal, 0-10 s",0.07,0.647,0.615,0.716,0.11900000000000001,0.462,0.266,0.379,2013-14,NorfolkSt.
"Steal, 11-30 s",0.021,0.47,0.273,0.556,0.212,0.429,0.515,0.294,2013-14,NorfolkSt.
Transition,0.266,0.505,0.48100000000000004,0.596,0.17,0.3,0.35,0.319,2013-14,NorfolkSt.
