shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.385,0.6609999999999999,0.064,0.706,2011-12
2pt Jumpers,0.264,0.344,0.06,0.365,2011-12
3pt Shots,0.35100000000000003,0.312,0.009000000000000001,0.315,2011-12
