name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Eric Ferguson,329,0.59,0.581,0.596,0.755,0.534,0.301,0.313,0.452,0.10300000000000001,0.235,0.875,0.401,0.606,2011-12
Ben Drayton,281,0.539,0.514,0.281,0.6579999999999999,0.327,0.42,0.39,0.37,0.299,0.369,0.903,0.37,0.644,2011-12
Jelani Hewitt,275,0.531,0.507,0.23600000000000002,0.47700000000000004,0.161,0.24,0.348,0.435,0.524,0.396,0.8420000000000001,0.171,0.787,2011-12
Willie Powers III,265,0.528,0.49200000000000005,0.26,0.652,0.133,0.41100000000000003,0.413,0.08900000000000001,0.32799999999999996,0.31,0.815,0.325,0.721,2011-12
Tre Bussey,141,0.514,0.489,0.213,0.5329999999999999,0.312,0.312,0.318,0.35700000000000004,0.475,0.38799999999999996,1,0.248,0.6859999999999999,2011-12
Cameron Baskerville,91,0.543,0.473,0.33,0.5,0.6,0.593,0.519,0.35700000000000004,0.077,0,NA,0.495,0.8,2011-12
Jessie Pernell,75,0.508,0.493,0.08,0.5,0.33299999999999996,0.4,0.433,0.231,0.52,0.359,1,0.133,0.7,2011-12
"MARVIN,BAYNHAM",67,0.45199999999999996,0.433,0.642,0.512,0.727,0.358,0.292,0.14300000000000002,0,NA,NA,0.433,0.517,2011-12
Tyrone Brown,53,0.612,0.604,0.585,0.645,0.65,0.415,0.545,0.667,0,NA,NA,0.264,0.643,2011-12
Kameron Dunnican,19,0.503,0.526,0.579,0.818,0.222,0.42100000000000004,0.125,0,0,NA,NA,0.316,0.33299999999999996,2011-12
Sam Mike,4,0.553,0.5,0.75,0.33299999999999996,1,0.25,1,0,0,NA,NA,0.75,0.667,2011-12
Chad Waddell,3,0.33299999999999996,0.33299999999999996,0.33299999999999996,1,1,0.33299999999999996,0,NA,0.33299999999999996,0,NA,0,NA,2011-12
Ham Tracy,2,0,0,0.5,0,NA,0,NA,NA,0.5,0,NA,1,0,2011-12
Edwin Harvey,1,1,1,0,NA,NA,1,1,0,0,NA,NA,0,NA,2011-12
Marvin Baynham,1,1,1,1,1,0,0,NA,NA,0,NA,NA,0,NA,2011-12
"STOKES,LANCE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
"FIELDS,ANTHONY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
"TAYLOR,RICKY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
"BELL,KEEGAN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
"BURROUGHS,JAHMAL",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-12
Total,1607,0.541,0.517,0.35200000000000004,0.643,0.426,0.359,0.385,0.324,0.289,0.35100000000000003,0.89,0.319,0.665,2011-12
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12
