name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
George Beamon,417,0.548,0.47100000000000003,0.39299999999999996,0.506,0.45799999999999996,0.264,0.309,0.382,0.34299999999999997,0.371,0.9620000000000001,0.499,0.8270000000000001,2013-14
Michael Alvarado,261,0.534,0.475,0.636,0.524,0.10300000000000001,0.192,0.32,0.188,0.172,0.311,0.7859999999999999,0.778,0.66,2013-14
Rhamel Brown,231.99999999999997,0.549,0.552,0.914,0.58,0.5770000000000001,0.086,0.25,0.2,0,NA,NA,0.638,0.514,2013-14
Shane Richards,202.99999999999997,0.621,0.603,0.03,0.33299999999999996,0,0.069,0.35700000000000004,0.2,0.9009999999999999,0.42100000000000004,0.961,0.192,0.769,2013-14
Emmy Andujar,194,0.5790000000000001,0.541,0.82,0.579,0.25,0.124,0.292,0.429,0.057,0.364,0.75,0.5670000000000001,0.682,2013-14
Ashton Pankey,142,0.5670000000000001,0.5770000000000001,0.852,0.636,0.675,0.14800000000000002,0.23800000000000002,0.6,0,NA,NA,0.965,0.518,2013-14
Rashawn Stores,133,0.533,0.49200000000000005,0.24100000000000002,0.43799999999999994,0.071,0.098,0.154,0.5,0.662,0.375,0.879,0.316,0.762,2013-14
Rich Williams,98,0.596,0.5820000000000001,0.5,0.6940000000000001,0.324,0.184,0.278,0.2,0.316,0.387,1,0.34700000000000003,0.647,2013-14
Donovan Kates,71,0.43700000000000006,0.33799999999999997,0.31,0.273,0.16699999999999998,0.027999999999999997,0,NA,0.662,0.255,1,0.507,0.8059999999999999,2013-14
Tyler Wilson,55.00000000000001,0.449,0.391,0.745,0.415,0.17600000000000002,0.218,0.25,0.667,0.036000000000000004,0.5,1,0.836,0.565,2013-14
CJ Jones,21,0.29400000000000004,0.23800000000000002,0.19,0.25,0,0.23800000000000002,0.2,1,0.5710000000000001,0.16699999999999998,1,0.28600000000000003,0.667,2013-14
Carlton Allen,7.000000000000001,0.29800000000000004,0.14300000000000002,0.857,0.16699999999999998,0,0.14300000000000002,0,NA,0,NA,NA,1.429,0.5,2013-14
Trevor Glassman,3,0,0,0.33299999999999996,0,NA,0,NA,NA,0.667,0,NA,0,NA,2013-14
"AZOTAM,IKE",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-14
Total,1837,0.547,0.507,0.535,0.546,0.389,0.158,0.28600000000000003,0.349,0.307,0.369,0.938,0.555,0.6629999999999999,2013-14
