name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Murphy Holloway,45,0.2,0.19,0.629,0.09699999999999999,0.111,0.3,2011-12,OleMiss
Reginald Buckner,37,0.299,0.243,0.531,0.094,0,0,2011-12,OleMiss
Demarco Cox,18,0.228,0.263,0.769,0.25,0.2,0.2,2011-12,OleMiss
Terrance Henry,16,0.121,0.092,0.5,0.027999999999999997,0.019,0.25,2011-12,OleMiss
Aaron Jones,12,0.45,0.5,0.667,0.429,0.5,0.667,2011-12,OleMiss
Nick Williams,8,0.129,0.14300000000000002,0.75,0.024,0.043,0.75,2011-12,OleMiss
LaDarius White,4,0.111,0.154,1,0.024,0,0,2011-12,OleMiss
Jarvis Summers,4,0.035,0.04,0.5,0.013999999999999999,0,0,2011-12,OleMiss
Jelan Kendrick,2,0.045,0.062,1,0.017,0.1,1,2011-12,OleMiss
Jamal Jones,1,0.16699999999999998,0,0,0,0,NA,2011-12,OleMiss
Steadman Short,1,0.2,0.5,1,0,0,NA,2011-12,OleMiss
Dundrecous Nelson,1,0.038,0.071,1,0,0,NA,2011-12,OleMiss
Total,149,0.179,0.175,0.619,0.044000000000000004,0.04,0.314,2011-12,OleMiss
