shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.24600000000000002,0.7140000000000001,0.10400000000000001,0.797,2011-12,Wyoming
2pt Jumpers,0.418,0.317,0.087,0.34700000000000003,2011-12,Wyoming
3pt Shots,0.336,0.306,0.013000000000000001,0.31,2011-12,Wyoming
